dataset,date,latitude,longitude,deaths_min,deaths_max,children,names,description,source
dronestream,2010-01-06T00:00:00.000Z,32.987499835,69.7563171387,5,7,0,,"5-7 killed, possibly including civilians, in strike on house in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-06T00:00:00.000Z,32.987499835,69.7563171387,5,9,0,,"Up to nine rescuers killed in attack on house in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-08T00:00:00.000Z,33.00175347,70.0141525269,5,5,0,,"Three year old girl killed along with five suspected militants in attack on houses, Tappi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-09T00:00:00.000Z,32.9945549522,69.7338294983,4,5,0,,"Two named militants killed with at least two others in attack on house in Ismail Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-09T00:00:00.000Z,32.6653906192,70.16143799,15,18,0,,"Failed attack on TTP leader Hakimullah Mehsud kills 15-18 in Shaktoi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-15T00:00:00.000Z,32.9355049609,70.2958488464,5,5,0,,"Five alleged militants killed in attack on house in Zanani, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-15T00:00:00.000Z,32.6653906192,70.1614379883,6,10,0,,"TTP commander Azmatullah Mawiya among five killed in Shaktoi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-17T00:00:00.000Z,32.6653906192,70.1614379883,20,20,0,,"Four named TTP commanders among at least 20 killed in attack on house in Shaktoi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-19T00:00:00.000Z,32.9686354261,69.7020721436,5,6,0,,"At least five alleged militants killed in strike on house and car in Deegan, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-01-29T00:00:00.000Z,32.9971464863,69.7264480591,9,15,0,,"9-15 alleged militants killed in strike on compound in Muhammad Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-02T00:00:00.000Z,32.9686354261,69.7020721436,23,23,0,,A drone swarm attacks compound killing 23 alleged militants across three strikes.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-02T00:00:00.000Z,32.9971464863,69.7264480591,0,0,0,,A strike reportedly targets locals firing on a nearby swarm of drones. Casualties unknown.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-02T00:00:00.000Z,32.977564122,69.6416473389,9,9,0,,"Five civilians reportedly among nine killed as they drive to sites of previous attacks. Pai Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-02T00:00:00.000Z,32.9741079597,69.7262763977,0,0,0,,"Attack on village, casualties unknown. Toor Narai, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-14T00:00:00.000Z,32.9582654853,70.2410888672,7,7,0,,"Three alleged militants killed in strike on house and car in Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-15T00:00:00.000Z,33.00175347,70.0141525269,4,5,0,,"Abdul Haq al-Turkistani, leader of militant group the Turkistani Islamic Party among up to five killed in attack on car in Tappi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-17T00:00:00.000Z,32.9997379442,70.1902770996,4,4,0,,Al Qaeda operative Shaikh Mansoor among four killed in strike on guesthouse.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-18T00:00:00.000Z,33.0201789992,70.0728607178,4,5,0,,"Three named militants among up to 4-5 killed in vehicle in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-02-24T00:00:00.000Z,33.0469467336,70.0203323364,5,13,0,,"5-6 civilians, including a small child, among up to 13 killed in attack on house and car in Dargi Mandi. North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-08T00:00:00.000Z,33.0020413985,70.0608444214,9,9,0,,"Nine al Qaeda, including Hussein al-Yemeni, killed in strike on hotel in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-10T00:00:00.000Z,32.9936910906,69.6164131165,8,8,0,,"Eight killed in strike on house and car in Madakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-10T00:00:00.000Z,32.9936910906,69.6164131165,7,7,0,,"Seven rescuers, at least four of them civilians, killed as they try to retrieve dead and injured, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-16T00:00:00.000Z,33.151242,70.434707,10,11,0,,"At least 10 killed including eight al Qaeda in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-17T00:00:00.000Z,33.0066481267,69.9430847168,5,5,0,,"Five alleged militants killed after two cars attacked in Hamzoni, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-17T00:00:00.000Z,32.9936910906,69.6164131165,5,5,0,,"Five alleged militants killed in strike on car in Mada Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-21T00:00:00.000Z,32.9952748304,69.6818161011,5,8,0,,"5-8 alleged militants killed in Lowari Mandi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-23T00:00:00.000Z,32.9807321519,70.0532913208,6,6,0,,"Six alleged militants killed in strike on car and house in Machis, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-27T00:00:00.000Z,32.9684554028,70.2527189255,4,4,0,,"Four people, possibly all civilians, killed in attack on houses in Hurmaz, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-03-31T00:00:00.000Z,33.00175347,70.0141525269,5,6,0,,"Five members of a family among up to six civilians killed in strike on ex-school in Tappi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-04-12T00:00:00.000Z,33.0213304669,69.825668335,13,13,0,,"At least eight civilians among 13 reported killed in Boya, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-04-14T00:00:00.000Z,33.0014655406,69.5283508301,4,4,0,,"Four killed in car in Angar Shaga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-04-16T00:00:00.000Z,32.9867798934,70.2608299255,3,4,0,,"At least three alleged militants and rescuers killed in attack in Toor Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-04-24T00:00:00.000Z,32.9962826501,70.308380127,7,9,0,,"7-9 alleged militants killed in Machi Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-04-26T00:00:00.000Z,32.9686354261,70.353012085,6,8,0,,"6-8 killed in attack on Taliban commanderâ€™s home in Khushali Toorkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-03T00:00:00.000Z,32.9962826501,70.308380127,4,6,0,,"German militant Eric Breininger, alias Abdul Gaffar el-Almani, among 4-6 dead, two possibly civilians in Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-09T00:00:00.000Z,33.151242,70.434707,10,10,0,,"10 killed including four reported civilians in attack on house in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-11T00:00:00.000Z,33.151242,70.434707,13,14,0,,"Villagers among 13-14 dead in attack on car and house in Doga, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-11T00:00:00.000Z,33.0386006781,69.5393371582,7,15,0,,"7-15 alleged militants killed in attack on Gorwek, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-15T00:00:00.000Z,33.876401,70.8491134644,5,15,0,,5-15 killed including up to two civilians in first known attack on Khyber Agency.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-21T00:00:00.000Z,33.0213304669,69.825668335,10,12,0,,"Al Qaedaâ€™s chief finance officer Mustafa Abu Yazid killed with at least nine others, six of them civilians, in Mohammad Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-05-28T00:00:00.000Z,32.289599629,69.2911148071,8,12,0,,"8-12 killed including two named militants and possibly some civilians in Mizai Nara, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-10T00:00:00.000Z,32.9887957151,70.3260612488,7,7,0,,"Two named militants among seven killed in Khaddi or Norak, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-11T00:00:00.000Z,32.9962826501,69.6561527252,13,15,0,,"13-15 killed including â€˜foreignersâ€™ in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-19T00:00:00.000Z,32.9700755994,70.3107833862,16,17,0,,"Named al Qaeda commander among 16-17 alleged militants killed in Soheel, Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-26T00:00:00.000Z,32.9686354261,70.353012085,2,4,0,,"2-4 killed in attack on house in Khushali Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-27T00:00:00.000Z,32.9997379442,70.1902770996,6,6,0,,"Six killed, including possible named Taliban commander, in Tappi Torkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-06-29T00:00:00.000Z,32.3176025861,69.500541687,7,10,0,,"Named militant among 7-10 killed in attack on Karikot, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-07-15T00:00:00.000Z,32.9942669993,69.7725391388,10,14,0,,"10-14 killed, including up to 7 civilians, in attack on house in Sheerani, North Waziristan",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-07-24T00:00:00.000Z,32.4492308542,69.2785835266,16,18,0,,"16-18 alleged militants killed in attack on compound in Dwasarak, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-07-25T00:00:00.000Z,32.6653906192,70.1614379883,14,14,0,,"14 alleged militants killed in Shaktoi, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-07-25T00:00:00.000Z,32.9997379442,70.1902770996,4,7,0,,"Attack kills 4-7 alleged Haqqani militants in Tabbi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-07-25T00:00:00.000Z,32.4889135885,70.002822876,4,4,0,,"Four alleged TTP militants killed in Landikhel, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-14T00:00:00.000Z,32.989227671,70.2980804443,14,14,0,,"Named Taliban commander killed with 13 others in strike on Issori, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-21T00:00:00.000Z,32.9841880549,70.0766372681,4,6,0,,"4-6 killed, possibly including civilians, in attack on car in Kutabkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-23T00:00:00.000Z,33.0201789992,70.0728607178,20,20,0,,"20 killed including 10 civilians in strike that supposedly led to change in CIA tactics. Darga Mandi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-23T00:00:00.000Z,33.0469467336,70.0203323364,5,7,0,,"5-7 killed in attack on compound in Derga Mandai, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-27T00:00:00.000Z,33.6809254195,70.4168701172,9,9,0,,Nine alleged militants killed in attack on trucks in Kurram Agency.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-27T00:00:00.000Z,33.4752675947,70.3883743286,0,0,0,,"A strike destroyed a residential compound. No casualty figures are available. Badshah Kot, Kurram Agency",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-08-27T00:00:00.000Z,33.6877817584,70.5487060547,3,3,0,,"Three alleged miltants killed in attack on house in Taaloo Ganj, Kurram Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-03T00:00:00.000Z,33.0020413985,70.0608444214,6,9,0,,"6-9 alleged militants killed in attack on house in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-03T00:00:00.000Z,33.151242,70.434707,2,4,0,,"2-4 killed in strike in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-04T00:00:00.000Z,33.151242,70.434707,8,8,0,,"Eight alleged militants killed in attack on vehicle in Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-06T00:00:00.000Z,32.9726678522,69.7123718262,6,6,0,,Six alleged militants were killed in an attack on a car. Khar Qamar area of North Waziristan.,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-08T00:00:00.000Z,33.0201789992,70.0728607178,10,10,0,,"Four children and 6 alleged militants killed in attack on houses in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-08T00:00:00.000Z,33.0014655406,69.5283508301,4,4,0,,"Four alleged militants killed in strike on car in Ambar Shaga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-08T00:00:00.000Z,33.0201789992,70.0728607178,10,10,0,,"Two named militants, including a Briton and Uzbek, killed with at least eight others in strike on compound in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-09T00:00:00.000Z,33.0020413985,70.0608444214,6,6,0,,"Six alleged militants killed in attack on house in Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-12T00:00:00.000Z,32.9870678707,69.6873092651,5,7,0,,"5-7 alleged militants killed in attack on house in Newey Adda, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-14T00:00:00.000Z,33.0184517693,69.6550369263,11,12,0,,"11-12 alleged Haqqani militants killed in strike on house in Bushnarai, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-14T00:00:00.000Z,32.9841880549,70.0766372681,4,4,0,,"Saifullah Haqqani among four dead when car destroyed in Qutabkhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-15T00:00:00.000Z,33.0469467336,70.0203323364,12,15,0,,"Up to 15 killed including civilian rescuers in attack on alleged militant compound in Dargha Mandi, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-15T00:00:00.000Z,32.977564122,69.6416473389,5,7,0,,"5-7 alleged militants killed in strike on housing compound in Payakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
dronestream,2010-09-19T00:00:00.000Z,32.9686354261,69.7020721436,4,9,0,,"4 alleged Haqqani militants killed and possibly 5 civilians in strike in Deghan, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/
